# 西安市-7910
name: 4号线
len: 8
type: mtr

00040015: 航天新城
00040017: 航天东路
00040019: 神舟大道
0004001B: 东长安街
0004001D: 飞天路
0004001F: 航天大道
00040021: 金滹沱
00040023: 曲江池西
00040025: 大唐芙蓉园
00040027: 大雁塔
00040029: 西安科技大学
0004002B: 建筑科技大学·李家村
0004002D: 和平门
0004002F: 大差市
00040031: 五路口
00040033: 西安站
00040035: 含元殿
00040037: 大明宫
00040039: 大明宫北
0004003B: 余家寨
0004003D: 百花村
0004003F: 常青路
00040041: 市中医医院
00040043: 行政中心
00040045: 文景路
00040047: 凤城九路
00040049: 凤城十二路
0004004B: 元朔路
0004004D: 西安北站
