name: 4号线
len: 8
type: mtr

00040020: 白马山
00040021: 裕丰街
00040022: 璜溪
00040023: 中堡
00040024: 礼庄山
00040025: 西站南广场
00040026: 怀玉山大道
00040027: 安丰
00040028: 东新
00040029: 新洪城大市场
00040030: 丁家洲
00040031: 观洲
00040032: 云天路
00040033: 灌婴路
00040034: 南昌大桥东
00040035: 桃苑
00040036: 绳金塔
00040037: 坛子口
00040038: 丁公路南
00040039: 丁公路北
00040040: 人民公园
00040041: 上沙沟
00040042: 起凤路
00040043: 七里
00040044: 民园路西
00040045: 火炬
00040046: 北沥
00040047: 科技城
00040048: 鱼尾洲
