# 昆明市-7310
name: 4号线
len: 6
type: mtr

040001: 金川路
040003: 大河埂
040005: 海屯路
040007: 小屯
040009: 金鼎山北路
040011: 苏家塘
040013: 小菜园
040015: 火车北站
040017: 白龙路
040019: 大树营
040021: 菊花村
040023: 菊华
040025: 和甸营
040027: 牛街庄
040029: 朱家村
040031: 羊甫头
040033: 玉缘路
040035: 广卫
040037: 塔密
040039: 斗南
040041: 金桂街
040043: 梅子村
040045: 古城
040047: 可乐村
040049: 祥丰街
040051: 牛头山
040053: 联大街
040055: 吴家营
040057: 昆明南火车站
