name: 3号线
len: 8
type: mtr

00030015: 鱼化寨
00030017: 丈八北路
00030019: 延平门
0003001B: 科技路
0003001D: 太白南路
0003001F: 吉祥村
00030021: 小寨
00030023: 大雁塔
00030025: 北池头
00030027: 青龙寺
00030029: 延兴门
0003002B: 咸宁路
0003002D: 长乐公园
0003002F: 通化门
00030031: 胡家庙
00030033: 石家街
00030035: 辛家庙
00030037: 广泰门
00030039: 桃花潭
0003003B: 浐灞中心
0003003D: 香湖湾
0003003F: 务庄
00030041: 国际港务区
00030043: 双寨
00030045: 新筑
00030047: 保税区
