name: 1号线
len: 8
type: mtr

00010006: 咸阳西站
00010007: 宝泉路
00010008: 中华西路
00010009: 安谷
0001000A: 陈杨寨
0001000B: 白马河
0001000C: 陕西中医药大学
0001000D: 沣河森林公园
0001000F: 北槐
00010011: 上林路
00010013: 沣东自贸园
00010015: 后卫寨
00010017: 三桥
00010019: 皂河
0001001B: 枣园
0001001D: 汉城路
0001001F: 开远门
00010021: 劳动路
00010023: 玉祥门
00010025: 洒金桥
00010027: 北大街
00010029: 五路口
0001002B: 朝阳门
0001002D: 康复路
0001002F: 通化门
00010031: 万寿路
00010033: 长乐坡
00010035: 浐河
00010037: 半坡
00010039: 纺织城
