name: 16号线
len: 6
type: mtr

100015: 北安河
100017: 温阳路
100019: 稻香湖路
10001B: 屯佃
10001D: 永丰
10001F: 永丰南
100021: 西北旺
100023: 马连洼
100025: 农大南路
100027: 西苑
100029: 万泉河桥
10002B: 苏州街
10002D: 苏州桥
10002F: 万寿寺
100031: 国家图书馆
100033: 二里沟
100035: 甘家口
100037: 玉渊潭东门
100039: 木樨地
10003B: 达官营
10003D: 红莲南路
10003F: 丽泽商务区
100041: 东管头南
100043: 丰台站
100045: 丰台南路
100047: 富丰桥
100049: 看丹
10004B: 榆树庄
10004D: 洪泰庄
10004F: 宛平城
