name: 4号线
len: 6
type: mtr

040015: 安河桥北
040017: 北宫门
040019: 西苑
04001B: 圆明园
04001D: 北京大学东门
04001F: 中关村
040021: 海淀黄庄
040023: 人民大学
040025: 魏公村
040027: 国家图书馆
040029: 动物园
04002B: 西直门
04002D: 新街口
04002F: 平安里
040031: 西四
040033: 灵境胡同
040035: 西单
040037: 宣武门
040039: 菜市口
04003B: 陶然亭
04003D: 北京南站
04003F: 马家堡
040041: 角门西
040043: 公益西桥
