# 成都市-6510
name: 7号线
len: 4
type: mtr

0751: 北站西二路
0750: 九里堤
0749: 西南交大
0748: 花照壁
0747: 茶店子
0746: 一品天下
0745: 金沙博物馆
0744: 文化宫
0743: 东坡路
0742: 龙爪堰
0741: 武侯大道
0740: 太平园
0739: 高朋大道
0738: 神仙树
0737: 火车南站
0736: 三瓦窑
0735: 琉璃场
0734: 四川师大
0733: 狮子山
0732: 大观
0731: 成都东客站
0730: 迎晖路
0729: 槐树店
0728: 双店路
0727: 崔家店
0726: 理工大学
0725: 二仙桥
0724: 八里庄
0723: 府青路
0722: 驷马桥
0721: 火车北站
