# 成都市-6510
name: 1号线
len: 4
type: mtr

0120: 韦家碾
0121: 升仙湖
0122: 火车北站
0123: 人民北路
0124: 文殊院
0125: 骡马市
0126: 天府广场
0127: 锦江宾馆
0128: 华西坝
0129: 省体育馆
0130: 倪家桥
0131: 桐梓林
0132: 火车南站
0133: 高新
0134: 金融城
0135: 孵化园
0136: 锦城广场
0137: 世纪城
0138: 天府三街
0139: 天府五街
0140: 华府大道
0141: 四河
0142: 广都
0143: 五根松
0144: 华阳
0145: 海昌路
0146: 广福
0147: 红石公园
0148: 麓湖
0149: 武汉路
0150: 天府公园
0151: 西博城
0152: 广州路
0153: 兴隆湖
0154: 科学城
