# 成都市-6510
name: 8号线
len: 4
type: mtr

0815: 桂龙路
0816: 桂林
0817: 同乐
0818: 龙潭寺
0819: 龙潭立交
0820: 圣灯公园
0821: 十里店
0822: 理工大学
0823: 东郊记忆
0824: 杉板桥
0825: 万年路
0826: 双桥路
0827: 东大路
0828: 净居寺
0829: 东光
0830: 东湖公园
0831: 川大望江校区
0832: 倪家桥
0833: 芳草街
0834: 永丰
0835: 九兴大道
0836: 高朋大道
0837: 殷家林
0838: 庆安
0839: 石羊
0840: 三元
0841: 顺风
0842: 珠江路
0843: 川大江安校区
0844: 文星
0845: 莲花
0846: 龙港
