# 贵阳市-7010
name: 3号线
len: 4
type: mtr

0301: 桐木岭
0302: 浪风关
0303: 花溪南站
0304: 明珠大道
0305: 学士路
0306: 花溪公园
0307: 贵州大学
0308: 孔学堂
0309: 十里河滩
0310: 中曹司
0311: 甘荫塘
0312: 四方河
0313: 皂角井
0314: 太慈桥
0315: 五里冲
0316: 花果园
0317: 松花路
0318: 延安西路
0319: 黔灵山公园
0320: 北京路
0321: 贵医
0322: 大营坡
0323: 茶店
0324: 顺海
0325: 新添
0326: 高新路
0327: 师范学院
0328: 东风
0329: 洛湾
