name: 10号线
len: 8
type: mtr

000A03FD: 丁香湖
000A03FF: 元江街
000A0401: 向工街
000A0403: 塔湾街
000A0405: 淮河街沈医二院
000A0407: 百鸟公园
000A0409: 长江街
000A040B: 中医药大学
000A040D: 陵东街
000A040F: 北塔
000A0411: 合作街
000A0413: 东北大马路
000A0415: 滂江街
000A0417: 长安路
000A0419: 万莲
000A041B: 泉园
000A041D: 江东街
000A041F: 长青桥
000A0421: 长青南街
000A0423: 理工大学
000A0425: 张沙布
