name: 1号线
len: 8
type: mtr

00010079: 十三号街
0001007B: 中央大街
0001007D: 七号街
0001007F: 四号街
00010081: 张士
00010083: 开发大道
00010085: 于洪广场
00010087: 迎宾路
00010089: 重工街
0001008B: 启工街
0001008D: 保工街
0001008F: 铁西广场
00010091: 云峰北街
00010093: 沈阳站
00010095: 太原街
00010097: 南市场
00010099: 青年大街
0001009B: 怀远门
0001009D: 中街
0001009F: 东中街
000100A1: 滂江街
000100A3: 黎明广场
