# 长沙市-5510
name: 6号线
len: 6
type: mtr

060001: 谢家桥
060002: 象鼻窝
060003: 中塘
060004: 一师范西校区
060005: 长庆
060006: 和馨园
060007: 长丰
060008: 麓谷体育公园
060009: 麓谷公园
060010: 涧塘
060011: 湖南工商大学
060012: 白鸽咀
060013: 湘雅三医院
060014: 六沟垅
060015: 文昌阁
060016: 湘雅医院
060017: 烈士公园南
060018: 迎宾路口
060019: 窑岭湘雅二医院
060020: 朝阳村
060021: 芙蓉区政府
060022: 人民东路
060023: 花桥
060024: 隆平水稻博物馆
060025: 农科院农大
060026: 东湖
060027: 韶光
060028: 龙华
060029: 檀木桥
060030: 曹家坪
060031: 龙峰
060032: 大路村
060033: 木马塅
060034: 黄花机场T1T2
060035: 黄花机场T3
