# 长沙市-5510
name: 4号线
len: 6
type: mtr

040001: 罐子岭
040002: 月亮岛西
040003: 湘江新城
040004: 汉王陵公园
040005: 福元大桥西
040006: 茶子山
040007: 观沙岭
040008: 六沟垅
040009: 望月湖
040010: 溁湾镇
040011: 湖南师大
040012: 湖南大学
040013: 阜埠河
040014: 碧沙湖
040015: 黄土岭
040016: 砂子塘
040017: 赤岗岭
040018: 树木岭
040019: 圭塘
040020: 沙湾公园
040021: 粟塘
040022: 平阳
040023: 长沙火车南站
040024: 光达
040025: 杜家坪
