# 上海市-2900
name: 18号线
len: 8
type: mtr

00180021: 航头
00180022: 下沙
00180023: 鹤涛路
00180024: 沈梅路
00180025: 繁荣路
00180026: 周浦
00180027: 康桥
00180028: 御桥
00180029: 莲溪路
00180030: 北中路
00180031: 芳芯路
00180032: 龙阳路
00180033: 迎春路
00180034: 杨高中路
00180035: 民生路
00180036: 昌邑路
00180037: 丹阳路
00180038: 平凉路
00180039: 江浦公园
00180040: 江浦路
00180041: 抚顺路
00180042: 国权路
00180043: 复旦大学
00180044: 上海财经大学
00180045: 殷高路
00180046: 长江南路
