# 上海市-2900
name: 1号线
len: 8
type: mtr

00010011: 莘庄
00010012: 外环路
00010013: 莲花路
00010014: 锦江乐园
00010015: 上海南站
00010016: 漕宝路
00010017: 上海体育馆
00010018: 徐家汇
00010019: 衡山路
00010020: 常熟路
00010021: 陕西南路
00010022: 黄陂南路
00010023: 人民广场
00010024: 新闸路
00010025: 汉中路
00010026: 上海火车站
00010027: 中山北路
00010028: 延长路
00010029: 上海马戏城
00010030: 汶水路
00010031: 彭浦新村
00010032: 共康路
00010033: 通河新村
00010034: 呼兰路
00010035: 共富新村
00010036: 宝安公路
00010037: 友谊西路
00010038: 富锦路
