# 上海市-2900
name: 2号线
len: 8
type: mtr

00020034: 国家会展中心
00020035: 虹桥火车站
00020036: 虹桥2号航站楼
00020037: 淞虹路
00020038: 北新泾
00020039: 威宁路
00020040: 娄山关路
00020041: 中山公园
00020042: 江苏路
00020043: 静安寺
00020044: 南京西路
00020045: 人民广场
00020046: 南京东路
00020047: 陆家嘴
00020048: 浦东南路
00020049: 世纪大道
00020050: 上海科技馆
00020051: 世纪公园
00020052: 龙阳路
00020053: 张江高科
00020054: 金科路
00020055: 广兰路
00020056: 唐镇
00020057: 创新中路
00020058: 华夏东路
00020059: 川沙
00020060: 凌空路
00020061: 远东大道
00020062: 海天三路
00020063: 浦东1号2号航站楼
