# 天津市-1121
name: 2号线
len: 8
type: mtr

00020011: 曹庄
00020012: 卞兴
00020013: 芥园西道
00020014: 咸阳路
00020015: 长虹公园
00020016: 广开四马路
00020017: 西南角
00020018: 鼓楼
00020019: 东南角
00020020: 建国道意风区
00020021: 天津站
00020022: 远洋国际中心
00020023: 顺驰桥
00020024: 靖江路
00020025: 翠阜新村
00020026: 屿东城
00020027: 登州路
00020028: 国山路
00020029: 空港经济区
00020030: 滨海国际机场
