# 天津市-1121
name: 3号线
len: 8
type: mtr

00030008: 南站
00030009: 杨伍庄
00030010: 学府工业区
00030011: 高新区
00030012: 大学城
00030013: 华苑
00030014: 王顶堤
00030015: 红旗南路
00030016: 周邓纪念馆
00030017: 天塔
00030018: 吴家窑
00030019: 西康路
00030020: 营口道
00030021: 和平路
00030022: 津湾广场
00030023: 天津站
00030024: 金狮桥
00030025: 中山路
00030026: 北站
00030027: 铁东路
00030028: 张兴庄
00030029: 宜兴埠
00030030: 天士力
00030031: 华北集团
00030032: 丰产河
00030033: 小淀
