# 广州市-5810
name: 5号线
len: 8
type: mtr

00050001: 滘口
00050002: 坦尾
00050003: 中山八
00050004: 西场
00050005: 西村
00050006: 广州火车站
00050007: 小北
00050008: 淘金
00050009: 区庄
00050010: 动物园
00050011: 杨箕
00050012: 五羊邨
00050013: 珠江新城
00050014: 猎德
00050015: 潭村
00050016: 员村
00050017: 科韵路
00050018: 车陂南
00050019: 东圃
00050020: 三溪
00050021: 鱼珠
00050022: 大沙地
00050023: 大沙东
00050024: 文冲
