# 广州市-5810
name: 6号线
len: 8
type: mtr

00060001: 浔峰岗
00060002: 横沙
00060003: 沙贝
00060004: 河沙
00060005: 坦尾
00060006: 如意坊
00060007: 黄沙
00060008: 文化公园
00060009: 一德路
00060010: 海珠广场
00060011: 北京路
00060012: 团一大广场
00060013: 东湖
00060014: 东山口
00060015: 区庄
00060016: 黄花岗
00060017: 沙河顶
00060018: 沙河
00060019: 天平架
00060020: 燕塘
00060021: 天河客运站
00060022: 长湴
00060023: 植物园
00060024: 龙洞
00060025: 柯木塱
00060026: 高塘石
00060027: 黄陂
00060028: 金峰
00060029: 暹岗
00060030: 苏元
00060031: 萝岗
00060032: 香雪
