# 广州市-5810
name: 3号线
len: 8
type: mtr

00300001: 机场北
00300002: 机场南
00300003: 高增
00300004: 人和
00300005: 龙归
00300006: 白云大道北
00300007: 永泰
00300008: 同和
00300009: 京溪南方医院
00300010: 梅花园
00300011: 燕塘
00030001: 广州东站
00030002: 林和西
00030003: 体育西路
00030004: 珠江新城
00030005: 广州塔
00030006: 客村
00030007: 大塘
00030008: 沥滘
00030009: 厦滘
00030010: 大石
00030011: 汉溪长隆
00030012: 市桥
00030013: 番禺广场
00030014: 天河客运站
00030015: 五山
00030016: 华师
00030017: 岗顶
00030018: 石牌桥
