name: 6号线
len: 6
type: mtr

060009: 金安桥
06000B: 苹果园
06000D: 杨庄
06000F: 西黄村
060011: 廖公庄
060013: 田村
060015: 海淀五路居
060017: 慈寿寺
060019: 花园桥
06001B: 白石桥南
06001D: 二里沟
06001F: 车公庄西
060021: 车公庄
060023: 平安里
060025: 北海北
060027: 南锣鼓巷
060029: 东四
06002B: 朝阳门
06002D: 东大桥
06002F: 呼家楼
060031: 金台路
060033: 十里堡
060035: 青年路
060037: 褡裢坡
060039: 黄渠
06003B: 常营
06003D: 草房
06003F: 物资学院路
060041: 通州北关
060043: 通运门
060045: 北运河西
060047: 北运河东
060049: 郝家府
06004B: 东夏园
06004D: 潞城
