# 北京市-1000
name: 7号线
len: 6
type: mtr

070015: 北京西站
070017: 湾子
070019: 达官营
07001B: 广安门内
07001D: 菜市口
07001F: 虎坊桥
070021: 珠市口
070023: 桥湾
070025: 磁器口
070027: 广渠门内
070029: 广渠门外
07002B: 双井
07002D: 九龙山
07002F: 大郊亭
070031: 百子湾
070033: 化工
070035: 南楼梓庄
070037: 欢乐谷景区
070039: 垡头
07003B: 双合
07003D: 焦化厂
07003F: 黄厂
070041: 郎辛庄
070043: 黑庄户
070045: 万盛西
070047: 万盛东
070049: 群芳
07004B: 高楼金
07004D: 花庄
07004F: 环球度假区
