# 北京市-1000
name: 8号线
len: 6
type: mtr

080005: 朱辛庄
080007: 育知路
080009: 平西府
08000B: 回龙观东大街
08000D: 霍营
08000F: 育新
080011: 西小口
080013: 永泰庄
080015: 林萃桥
080017: 森林公园南门
080019: 奥林匹克公园
08001B: 奥体中心
08001D: 北土城
08001F: 安华桥
080021: 安德里北街
080023: 鼓楼大街
080025: 什刹海
080027: 南锣鼓巷
080029: 中国美术馆
08002B: 金鱼胡同
08002D: 王府井
08002F: 前门
080031: 珠市口
080033: 天桥
080035: 永定门外
080037: 木樨园
080039: 海户屯
08003B: 大红门
08003D: 大红门南
08003F: 和义
080041: 东高地
080043: 火箭万源
080045: 五福堂
080047: 德茂
080049: 瀛海
