Filetype: AmiTool Amiibo Name DB
Version: 1
Clay: 03830001009b0502
Boo - Tennis: 09cb030102a20e02
Goldie: 02ea000101800502
Yabe: 3802000103951702
Ness: 22800000002c0002
Plague Knight: 35c10000036c0a02
Tad: 03410001030e0502
Penelope: 041d0001018a0502
Rosalina - Golf: 09cf040102b70e02
Palutena: 07420000001f0002
Curlos: 04cd000101520502
Samson: 04100001007f0502
Saharah: 01a6000100500502
Walt: 03d9000101a50502
Julia: 043b000103030502
Hamlet: 037e000101560502
Charlise: 0220000100fd0502
Gonzo: 03c0000103100502
Opal: 0323000100760502
Flo: 046c0001008c0502
Knox: 02a4000100720502
Donkey Kong: 0008000002640102
Donkey Kong & Pauline: 00080100042f1a02
Donkey Kong - Power Up Band: 000800030431ff02
Cherry: 02fb000100900502
Rover: 018d0000024c0502
Soleil: 03820001016b0502
Barold: 028d000101bd0502
Birdo - Baseball: 09ce020102b00e02
Toad: 000a000000380102
Shari: 04000001006f0502
Joan: 01a30001004a0502
Bowser Jr. - Soccer: 09ca0101029b0e02
Sheldon: 04ed000100620502
Chester: 028c0001013e0502
Baby Luigi - Horse Racing: 09cd050102ae0e02
Ike: 021f000103170502
Leilani: 0197000101770502
Skye: 0514000101530502
C.J.: 0a02000103b30502
Metal Mario - Baseball: 09d0020102ba0e02
Palico: 3509000004101802
Mario - Baseball: 09c00201026a0e02
Kicks: 0194000103b60502
Stella: 04c8000102ed0502
Freya: 0510000101070502
Judy: 0a0e000103c50502
Peewee: 036a0001019d0502
Tom Nook - Coat: 0183030103be0502
Diddy Kong - Tennis: 09c8030102930e02
Don Resetti: 018f000100b30502
Merengue: 04b9000101600502
Muffy: 04d10001009e0502
Noah: 22430000043d1b02
Mio: 22440000043e1b02
Sora: 3f000000042e0002
Kirby: 1f00000004c41e03
Bandana Waddle Dee: 1f03010004c91e03
